id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
273_palsa_ms2_spectra_MW_446.36095RT_44.908	C24H51N2O3P	[M - H]-	C24H51N2O3P	Fatty acids	0.8674418926239014	Fatty amides	0.7538856863975525	N-acyl amines	0.7640264630317688	N-acyl amines	0.6318065524101257	N-acyl amines	0.6318065524101257	Fatty amides	0.7546650767326355	Fatty Acyls	0.7213430404663086	Lipids and lipid-like molecules	0.7601094841957092	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_446.36095@RT_44.908
275_palsa_ms2_spectra_MW_966.47094RT_33.014	C42H66N10O16	[M - H]-	C42H66N10O16	Amino acids and Peptides	0.8406956791877747	Oligopeptides	0.8107751607894897	Cyclic peptides	0.7651471495628357	Oligopeptides	0.5389817953109741	Peptides	0.9255080819129944	Amino acids, peptides, and analogues	0.9948833584785461	Carboxylic acids and derivatives	0.99854576587677	Organic acids and derivatives	0.999688982963562	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_966.47094@RT_33.014
276_palsa_ms2_spectra_MW_482.21554RT_30.571	C25H30N4O6	[M - H]-	C25H30N4O6	Amino acids and Peptides	0.6328216791152954	Small peptides	0.5189785361289978	Cyclic peptides	0.26527106761932373	Alpha amino acids and derivatives	0.8186298608779907	Amino acids and derivatives	0.9747222661972046	Amino acids, peptides, and analogues	0.9773997068405151	Carboxylic acids and derivatives	0.9991973042488098	Organic acids and derivatives	0.999962329864502	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_482.21554@RT_30.571
277_palsa_ms2_spectra_MW_374.15779RT_19.704	C19H18N8O	[M - H]-	C19H18N8O	Alkaloids	0.7673455476760864	Histidine alkaloids	0.48299527168273926	Pyridine alkaloids	0.4747351408004761	Aminopyrimidines and derivatives	0.6533992290496826	Aminopyrimidines and derivatives	0.6533992290496826	Pyrimidines and pyrimidine derivatives	0.6582203507423401	Diazines	0.7077596783638	Organoheterocyclic compounds	0.9998949766159058	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_374.15779@RT_19.704
279_palsa_ms2_spectra_MW_536.18994RT_25.590	C23H24N10O6	[M - H]-	C23H24N10O6	Alkaloids	0.5997946262359619	Nucleosides	0.321036159992218	Purine nucleos(t)ides	0.6030023694038391	Purine nucleosides	0.5889769196510315					Purine nucleosides	0.5889769196510315	Nucleosides, nucleotides, and analogues	0.19337870180606842	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Carboxylic acid amides; Purine nucleosides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Imidazopyrimidines; Glycosyl compounds; Benzene and substituted derivatives; N-substituted imidazoles; Phenol ethers; Benzenoids; Amines; Primary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_536.18994@RT_25.590
280_palsa_ms2_spectra_MW_422.12146RT_13.409	C25H18N4OS	[M - H]-	C25H18N4OS	Alkaloids	0.5846323370933533	Nicotinic acid alkaloids	0.27025651931762695	Pyridine alkaloids	0.2364610731601715	1-benzothiophenes	0.9032942056655884			1-benzothiophenes	0.9032942056655884	Benzothiophenes	0.8883477449417114	Organoheterocyclic compounds	0.9990488886833191	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzothiophenes; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 1-benzothiophenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_422.12146@RT_13.409
282_palsa_ms2_spectra_MW_578.14294RT_11.762	C23H26N6O10S	[M - H]-	C23H26N6O10S	Alkaloids	0.5585861802101135	��-lactams	0.11564626544713974	Polyamines	0.17105261981487274	Alpha amino acids and derivatives	0.6244708895683289	Amino acids and derivatives	0.6049124002456665	Amino acids, peptides, and analogues	0.6154883503913879	Carboxylic acids and derivatives	0.5939597487449646	Organic acids and derivatives	0.9999390840530396	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Lactams; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	MW_578.14294@RT_11.762
283_palsa_ms2_spectra_MW_388.10065RT_14.389	C11H25N4O5PS2	[M - H]-	C11H25N4O5PS2	Alkaloids	0.5897210836410522	Nucleosides	0.01921369694173336	Polyamines	0.030055632814764977	Monoalkyl phosphates	0.6347128748893738	Alkyl phosphates	0.6720506548881531	Phosphate esters	0.7591087818145752	Organic phosphoric acids and derivatives	0.8877213597297668	Organic acids and derivatives	0.9992664456367493	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Thioethers; Amines; Primary amines; Alkyl phosphates; Monoalkyl phosphates; Dialkylthioethers; Imidolactams; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_388.10065@RT_14.389
284_palsa_ms2_spectra_MW_866.20829RT_12.082	C30H46N2O25S	[M - H]-	C30H46N2O25S	Carbohydrates	0.6000769138336182	Saccharides	0.33662140369415283	Polysaccharides	0.5237752795219421	O-glycosyl compounds	0.9406356811523438	Glycosyl compounds	0.9608457684516907	Carbohydrates and carbohydrate conjugates	0.9960224032402039	Organooxygen compounds	0.999982476234436	Organic oxygen compounds	0.99982088804245	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Iridoids and derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Aminosaccharides; Vinylogous esters; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	MW_866.20829@RT_12.082
285_palsa_ms2_spectra_MW_994.43001RT_29.042	C47H62N8O16	[M - H]-	C47H62N8O16	Amino acids and Peptides	0.7980625629425049	Oligopeptides	0.8266766667366028	Cyclic peptides	0.8062297105789185	Oligopeptides	0.5203140377998352	Peptides	0.757973313331604	Amino acids, peptides, and analogues	0.9920964241027832	Carboxylic acids and derivatives	0.9988540410995483	Organic acids and derivatives	0.9998422861099243	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_994.43001@RT_29.042
288_palsa_ms2_spectra_MW_472.19472RT_24.377	C24H24N8O3	[M - H]-	C24H24N8O3	Alkaloids	0.6432399749755859	Pseudoalkaloids	0.46568018198013306	pteridine alkaloids	0.35499876737594604	Amino acids and derivatives	0.678129255771637	Amino acids and derivatives	0.678129255771637	Amino acids, peptides, and analogues	0.6739908456802368	Carboxylic acids and derivatives	0.9393172264099121	Organic acids and derivatives	0.989827036857605	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Tetrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Phenyltetrazoles and derivatives; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_472.19472@RT_24.377
289_palsa_ms2_spectra_MW_460.23120RT_33.024	C18H32N6O8	[M - H]-	C18H32N6O8	Amino acids and Peptides	0.6790396571159363	Small peptides	0.609332799911499	Tripeptides	0.360118567943573	Oligopeptides	0.5351711511611938	Peptides	0.7448846697807312	Amino acids, peptides, and analogues	0.9826599955558777	Carboxylic acids and derivatives	0.9974621534347534	Organic acids and derivatives	0.9998371601104736	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_460.23120@RT_33.024
291_palsa_ms2_spectra_MW_596.15383RT_13.641	C23H28N6O11S	[M - H]-	C23H28N6O11S	Amino acids and Peptides	0.6940805912017822	Oligopeptides	0.16451004147529602	RiPPs-Thiopeptides	0.2518680989742279	Alpha amino acids and derivatives	0.9619462490081787	Amino acids and derivatives	0.9762097001075745	Amino acids, peptides, and analogues	0.9770469069480896	Carboxylic acids and derivatives	0.9896554946899414	Organic acids and derivatives	0.9989461302757263	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Polyols; Diazinanes; N-alkylpiperazines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_596.15383@RT_13.641
293_palsa_ms2_spectra_MW_628.16526RT_19.207	C27H32O17	[M - H]-	C27H32O17	Shikimates and Phenylpropanoids	0.8549518585205078	Flavonoids	0.8119856715202332	Flavanones	0.6319065690040588	Flavonoid-7-O-glycosides	0.5989447236061096	Flavonoid O-glycosides	0.9533324837684631	Flavonoid glycosides	0.9501280188560486	Flavonoids	0.9403839111328125	Phenylpropanoids and polyketides	0.9068037867546082	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Aryl ketones; Aryl alkyl ketones; Fatty acyl glycosides of mono- and disaccharides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	MW_628.16526@RT_19.207
